time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta
6.479,15.7352,129.74249,2.0e-5,27.211,-0.12349,0.00036,-0.00015,0.00017,0.01254,0.99992,-0.0009,0.00074,0.06754,18.61361,34.30853,0.00799,1.69538,-0.02006
6.479,15.7352,129.74249,2.0e-5,27.211,-0.12349,0.00036,-0.00015,0.00017,0.01254,0.99992,-0.0009,0.00074,0.06754,18.61361,34.30853,0.00799,1.69538,-0.02006
6.496,16.00761,129.74134,3.0e-5,27.2719,-0.10647,0.00038,-0.00016,0.00018,0.01288,0.99992,-0.00091,0.00073,0.0702,18.2695,34.52676,0.00829,1.69842,-0.02053
6.496,16.00761,129.74134,3.0e-5,27.2719,-0.10647,0.00038,-0.00016,0.00018,0.01288,0.99992,-0.00091,0.00073,0.0702,18.2695,34.52676,0.00829,1.69842,-0.02053
6.513,16.28063,129.74036,3.0e-5,27.33166,-0.08872,0.00041,-0.00016,0.00018,0.01324,0.99991,-0.00092,0.00072,0.0728,17.92954,34.74647,0.00859,1.70161,-0.02101
6.529,16.55424,129.73957,4.0e-5,27.39031,-0.07023,0.00044,-0.00017,0.00018,0.01361,0.99991,-0.00093,0.00072,0.07534,17.59369,34.96691,0.00888,1.70493,-0.02148
6.529,16.55424,129.73957,4.0e-5,27.39031,-0.07023,0.00044,-0.00017,0.00018,0.01361,0.99991,-0.00093,0.00072,0.07534,17.59369,34.96691,0.00888,1.70493,-0.02148
6.546,16.82843,129.73896,4.0e-5,27.44785,-0.051,0.00047,-0.00017,0.00019,0.01399,0.9999,-0.00094,0.00071,0.07782,17.26188,35.1874,0.00917,1.70833,-0.02195
6.546,16.82843,129.73896,4.0e-5,27.44785,-0.051,0.00047,-0.00017,0.00019,0.01399,0.9999,-0.00094,0.00071,0.07782,17.26188,35.1874,0.00917,1.70833,-0.02195
6.563,17.10319,129.73855,5.0e-5,27.50429,-0.03104,0.0005,-0.00017,0.00019,0.01439,0.9999,-0.00095,0.0007,0.08022,16.93405,35.4073,0.00946,1.7118,-0.02241
6.579,17.37851,129.73834,5.0e-5,27.55966,-0.01036,0.00054,-0.00018,0.00019,0.0148,0.99989,-0.00096,0.00069,0.08257,16.61017,35.62603,0.00975,1.71529,-0.02288
6.579,17.37851,129.73834,5.0e-5,27.55966,-0.01036,0.00054,-0.00018,0.00019,0.0148,0.99989,-0.00096,0.00069,0.08257,16.61017,35.62603,0.00975,1.71529,-0.02288
6.596,17.65438,129.73835,6.0e-5,27.61396,0.01105,0.00057,-0.00018,0.0002,0.01521,0.99988,-0.00097,0.00068,0.08484,16.29019,35.84305,0.01003,1.71879,-0.02334
6.596,17.65438,129.73835,6.0e-5,27.61396,0.01105,0.00057,-0.00018,0.0002,0.01521,0.99988,-0.00097,0.00068,0.08484,16.29019,35.84305,0.01003,1.71879,-0.02334
6.613,17.93079,129.73857,6.0e-5,27.66721,0.03318,0.0006,-0.00019,0.0002,0.01564,0.99988,-0.00099,0.00067,0.08705,15.97406,36.0579,0.01031,1.72228,-0.0238
6.629,18.20772,129.73901,7.0e-5,27.71941,0.05601,0.00064,-0.00019,0.0002,0.01608,0.99987,-0.001,0.00066,0.08919,15.66174,36.27014,0.01059,1.72572,-0.02426
6.629,18.20772,129.73901,7.0e-5,27.71941,0.05601,0.00064,-0.00019,0.0002,0.01608,0.99987,-0.001,0.00066,0.08919,15.66174,36.27014,0.01059,1.72572,-0.02426
6.646,18.48517,129.73969,7.0e-5,27.77059,0.07954,0.00068,-0.0002,0.00021,0.01654,0.99986,-0.00101,0.00065,0.09126,15.3532,36.4794,0.01086,1.72912,-0.02471
6.646,18.48517,129.73969,7.0e-5,27.77059,0.07954,0.00068,-0.0002,0.00021,0.01654,0.99986,-0.00101,0.00065,0.09126,15.3532,36.4794,0.01086,1.72912,-0.02471
6.663,18.76313,129.74061,8.0e-5,27.82075,0.10376,0.00071,-0.0002,0.00021,0.017,0.99986,-0.00102,0.00064,0.09326,15.0484,36.68534,0.01112,1.73244,-0.02516
6.679,19.04159,129.74177,9.0e-5,27.86991,0.12866,0.00075,-0.00021,0.00021,0.01747,0.99985,-0.00103,0.00063,0.0952,14.7473,36.88769,0.01138,1.73568,-0.02561
6.679,19.04159,129.74177,9.0e-5,27.86991,0.12866,0.00075,-0.00021,0.00021,0.01747,0.99985,-0.00103,0.00063,0.0952,14.7473,36.88769,0.01138,1.73568,-0.02561
6.696,19.32053,129.74318,0.0001,27.91808,0.15421,0.00079,-0.00021,0.00022,0.01795,0.99984,-0.00104,0.00062,0.09708,14.44989,37.08621,0.01163,1.73883,-0.02605
6.696,19.32053,129.74318,0.0001,27.91808,0.15421,0.00079,-0.00021,0.00022,0.01795,0.99984,-0.00104,0.00062,0.09708,14.44989,37.08621,0.01163,1.73883,-0.02605
6.713,19.59994,129.74485,0.0001,27.96526,0.18041,0.00083,-0.00022,0.00022,0.01844,0.99983,-0.00104,0.00061,0.0989,14.15613,37.28069,0.01188,1.74189,-0.02649
6.729,19.87983,129.74679,0.00011,28.01148,0.20725,0.00087,-0.00022,0.00022,0.01894,0.99982,-0.00105,0.0006,0.10066,13.86598,37.47098,0.01212,1.74483,-0.02692
6.729,19.87983,129.74679,0.00011,28.01148,0.20725,0.00087,-0.00022,0.00022,0.01894,0.99982,-0.00105,0.0006,0.10066,13.86598,37.47098,0.01212,1.74483,-0.02692
6.746,20.16017,129.749,0.00012,28.05675,0.23471,0.00091,-0.00023,0.00023,0.01944,0.99981,-0.00106,0.00058,0.10235,13.57943,37.65695,0.01236,1.74767,-0.02735
6.746,20.16017,129.749,0.00012,28.05675,0.23471,0.00091,-0.00023,0.00023,0.01944,0.99981,-0.00106,0.00058,0.10235,13.57943,37.65695,0.01236,1.74767,-0.02735
6.763,20.44096,129.75149,0.00013,28.10107,0.26277,0.00095,-0.00024,0.00023,0.01996,0.9998,-0.00107,0.00057,0.104,13.29645,37.83851,0.01259,1.75039,-0.02778
